1
170.679337,23.903637,26.207958,61.817726
171.389404,24.360418,25.820650,60.904163
173.292389,20.194574,26.207958,61.817726
175.913177,17.721865,26.207958,61.817726
174.041183,18.178646,25.820650,60.904163
172.491943,18.178646,25.820650,60.904163
167.580856,20.194574,26.207958,61.817726
165.256210,20.985840,26.601080,62.744991
161.276688,20.515253,27.000095,63.686169
158.881790,21.330437,27.405096,64.641457
155.338303,19.533403,27.816174,65.611084
152.871017,19.041321,28.233416,66.595245
151.177002,19.041321,28.233416,66.595245
150.829300,22.157846,27.816174,65.611084
151.941956,23.470068,27.816174,65.611084
154.556671,26.973700,28.233416,66.595245
156.064331,26.474236,28.656918,67.594177
156.431137,25.967279,29.086769,68.608086
156.212997,26.845463,29.523071,69.637207
154.792938,27.736818,29.965918,70.681770
152.134964,30.076385,30.415407,71.741997
147.584808,32.451046,30.871637,72.818123
142.339722,36.339535,31.334711,73.910393
137.015945,37.285587,31.804733,75.019051
129.029785,39.768719,32.281803,76.144341
130.098312,40.743366,32.766029,77.286507
131.848022,43.301548,33.257523,78.445801
135.838928,46.439381,33.257523,78.445801
138.499527,49.577213,33.257523,78.445801
142.490417,58.990707,33.257523,78.445801
147.811630,63.697456,33.257523,78.445801
151.137375,65.266373,33.257523,78.445801
152.238205,69.455376,33.756386,79.622490
152.913330,79.010078,33.756386,79.622490
152.913330,85.379875,33.756386,79.622490
152.913330,88.564774,33.756386,79.622490
152.238205,93.342125,33.756386,79.622490
152.487640,100.206131,33.257523,78.445801
152.487640,101.775047,33.257523,78.445801
152.487640,104.912880,33.257523,78.445801
151.822479,108.050713,33.257523,78.445801
152.487640,114.326378,33.257523,78.445801
150.492188,117.464211,33.257523,78.445801
149.827042,115.895294,33.257523,78.445801
151.157333,115.895294,33.257523,78.445801
151.583038,115.306946,33.756386,79.622490
152.015121,114.709778,34.262730,80.816826
152.453674,114.103653,34.776672,82.029076
151.486877,111.823242,35.298321,83.259514
152.192856,110.158058,35.298321,83.259514
152.644669,107.843437,35.827797,84.508408
155.285172,102.063065,36.365211,85.776031
157.227081,99.678490,36.910690,87.062675
157.699539,93.723404,37.464352,88.368614
158.179077,85.885109,38.026318,89.694145
158.665817,79.750031,38.596710,91.039551
158.665817,74.287659,38.596710,91.039551
159.437759,72.466866,38.596710,91.039551
162.004532,71.345688,38.026318,89.694145
160.786942,59.636848,37.464352,88.368614
157.372696,63.772324,36.910690,87.062675
155.463531,62.700123,36.365211,85.776031
152.554306,62.700123,36.365211,85.776031
150.066925,58.574299,36.910690,87.062675
149.040817,56.153954,37.464352,88.368614
149.317642,56.806923,36.910690,87.062675
149.317642,55.065670,36.910690,87.062675
149.317642,53.324417,36.910690,87.062675
149.317642,51.583164,36.910690,87.062675
149.317642,51.583164,36.910690,87.062675
148.579422,51.583164,36.910690,87.062675
148.852173,53.942005,36.365211,85.776031
148.124863,55.657524,36.365211,85.776031
148.124863,57.373047,36.365211,85.776031
148.124863,59.088566,36.365211,85.776031
147.677017,61.412548,35.827797,84.508408
149.110123,61.412548,35.827797,84.508408
150.080826,62.036995,35.298321,83.259514
149.099533,61.412548,35.827797,84.508408
148.830826,60.778736,36.365211,85.776031
147.819870,58.394161,36.910690,87.062675
149.041626,59.508564,37.464352,88.368614
151.042221,58.845798,38.026318,89.694145
151.802734,58.845798,38.026318,89.694145
153.061417,58.173092,38.596710,91.039551
152.586090,58.845798,38.026318,89.694145
152.586090,58.845798,38.026318,89.694145
151.065033,60.639683,38.026318,89.694145
150.304504,60.639683,38.026318,89.694145
149.543976,60.639683,38.026318,89.694145
149.543976,60.639683,38.026318,89.694145
148.783447,60.639683,38.026318,89.694145
149.543976,60.639683,38.026318,89.694145
150.304504,62.433563,38.026318,89.694145
151.065033,60.639683,38.026318,89.694145
151.065033,62.433563,38.026318,89.694145
151.065033,62.433563,38.026318,89.694145
151.825562,60.639683,38.026318,89.694145
152.312286,59.966976,38.596710,91.039551
152.597488,60.639683,38.026318,89.694145
151.540359,59.966976,38.596710,91.039551
151.065033,60.639683,38.026318,89.694145
149.543976,60.639683,38.026318,89.694145
149.543976,60.639683,38.026318,89.694145
149.543976,62.433563,38.026318,89.694145
150.030716,61.760860,38.596710,91.039551
149.555389,62.433563,38.026318,89.694145
150.315918,62.433563,38.026318,89.694145
149.555389,62.433563,38.026318,89.694145
150.315918,62.433563,38.026318,89.694145
150.315918,62.433563,38.026318,89.694145
150.315918,62.433563,38.026318,89.694145
150.315918,62.433563,38.026318,89.694145
150.802643,61.760860,38.596710,91.039551
151.087845,60.639683,38.026318,89.694145
151.087845,62.433563,38.026318,89.694145
151.087845,60.639683,38.026318,89.694145
151.087845,62.433563,38.026318,89.694145
150.802643,61.760860,38.596710,91.039551
150.327316,62.433563,38.026318,89.694145
150.327316,64.227448,38.026318,89.694145
150.042130,63.554741,38.596710,91.039551
150.042130,61.733952,38.596710,91.039551
149.752655,59.203053,39.175663,92.405151
148.663559,58.510014,39.763298,93.791222
148.663559,58.510014,39.763298,93.791222
149.740891,57.354946,39.175663,92.405151
150.030365,58.037743,38.596710,91.039551
150.802307,56.216953,38.596710,91.039551
150.802307,56.216953,38.596710,91.039551
150.802307,56.216953,38.596710,91.039551
150.802307,56.216953,38.596710,91.039551
151.848022,55.095776,38.026318,89.694145
151.848022,56.889660,38.026318,89.694145
151.087509,56.889660,38.026318,89.694145
150.802307,56.216953,38.596710,91.039551
150.512833,59.230362,39.175663,92.405151
150.802307,59.913158,38.596710,91.039551
150.030365,61.733952,38.596710,91.039551
150.030365,61.733952,38.596710,91.039551
149.740891,61.051155,39.175663,92.405151
149.740891,61.051155,39.175663,92.405151
149.740891,61.051155,39.175663,92.405151
149.740891,62.899258,39.175663,92.405151
149.258438,63.582054,38.596710,91.039551
150.030365,63.582054,38.596710,91.039551
149.740891,62.899258,39.175663,92.405151
149.740891,62.899258,39.175663,92.405151
149.258438,65.402847,38.596710,91.039551
148.486496,65.402847,38.596710,91.039551
145.062973,68.416252,39.175663,92.405151
142.264709,72.740631,38.596710,91.039551
139.948914,74.561424,38.596710,91.039551
138.405045,72.740631,38.596710,91.039551
138.690231,71.619453,38.026318,89.694145
138.405045,72.767540,38.596710,91.039551
138.690231,73.440247,38.026318,89.694145
138.690231,73.440247,38.026318,89.694145
139.948914,74.588333,38.596710,91.039551
139.948914,72.767540,38.596710,91.039551
139.948914,72.767540,38.596710,91.039551
140.720840,72.767540,38.596710,91.039551
141.214874,70.236641,39.175663,92.405151
140.921066,69.543602,39.763298,93.791222
141.430038,66.936203,40.359749,95.198090
141.430038,65.032242,40.359749,95.198090
141.728256,65.735680,39.763298,93.791222
142.237228,63.128284,40.359749,95.198090
141.740189,63.831718,39.763298,93.791222
142.249161,63.128284,40.359749,95.198090
141.752121,63.831718,39.763298,93.791222
142.045929,62.676655,39.175663,92.405151
143.107346,63.359447,38.596710,91.039551
142.335403,61.538658,38.596710,91.039551
142.335403,61.538658,38.596710,91.039551
142.620605,60.417480,38.026318,89.694145
143.879272,57.923985,38.596710,91.039551
143.403946,55.008926,38.026318,89.694145
142.643417,49.627277,38.026318,89.694145
142.643417,47.833393,38.026318,89.694145
141.882889,46.039509,38.026318,89.694145
142.369629,47.187595,38.596710,91.039551
142.654831,47.860302,38.026318,89.694145
143.415359,47.860302,38.026318,89.694145
145.445969,49.008385,38.596710,91.039551
146.491684,49.681091,38.026318,89.694145
146.491684,47.887211,38.026318,89.694145
144.662613,43.572922,38.596710,91.039551
142.022598,42.890125,39.175663,92.405151
140.138260,45.948734,39.763298,93.791222
139.840027,49.053226,40.359749,95.198090
140.138260,47.880833,39.763298,93.791222
139.840027,47.177399,40.359749,95.198090
140.138260,46.005009,39.763298,93.791222
140.138260,47.880833,39.763298,93.791222
138.225647,49.081364,40.359749,95.198090
