1
702.00,243.00,735.00,243.00,735.00,313.00,702.00,313.00
699.00,242.00,731.00,242.00,731.00,311.00,699.00,311.00
696.00,241.00,728.00,241.00,728.00,309.00,696.00,309.00
693.00,240.00,725.00,240.00,725.00,308.00,693.00,308.00
690.00,239.00,721.00,239.00,721.00,306.00,690.00,306.00
688.00,238.00,720.00,238.00,720.00,305.00,688.00,305.00
686.00,237.00,718.00,237.00,718.00,305.00,686.00,305.00
684.00,237.00,716.00,237.00,716.00,306.00,684.00,306.00
681.00,237.00,713.00,237.00,713.00,306.00,681.00,306.00
680.00,239.00,712.00,239.00,712.00,307.00,680.00,307.00
677.00,242.00,710.00,242.00,710.00,310.00,677.00,310.00
675.00,246.00,707.00,246.00,707.00,314.00,675.00,314.00
671.00,247.00,703.00,247.00,703.00,316.00,671.00,316.00
665.00,246.00,698.00,246.00,698.00,315.00,665.00,315.00
660.00,246.00,693.00,246.00,693.00,316.00,660.00,316.00
656.00,247.00,689.00,247.00,689.00,317.00,656.00,317.00
651.00,247.00,684.00,247.00,684.00,317.00,651.00,317.00
646.00,246.00,679.00,246.00,679.00,316.00,646.00,316.00
642.00,246.00,675.00,246.00,675.00,316.00,642.00,316.00
639.00,246.00,672.00,246.00,672.00,316.00,639.00,316.00
636.00,246.00,669.00,246.00,669.00,316.00,636.00,316.00
632.00,244.00,664.00,244.00,664.00,314.00,632.00,314.00
628.00,244.00,661.00,244.00,661.00,313.00,628.00,313.00
625.00,244.00,658.00,244.00,658.00,314.00,625.00,314.00
621.00,245.00,653.00,245.00,653.00,313.00,621.00,313.00
618.00,244.00,650.00,244.00,650.00,314.00,618.00,314.00
615.00,246.00,648.00,246.00,648.00,315.00,615.00,315.00
612.00,246.00,644.00,246.00,644.00,315.00,612.00,315.00
608.00,246.00,641.00,246.00,641.00,315.00,608.00,315.00
606.00,246.00,639.00,246.00,639.00,316.00,606.00,316.00
603.00,247.00,635.00,247.00,635.00,316.00,603.00,316.00
600.00,246.00,633.00,246.00,633.00,315.00,600.00,315.00
598.00,245.00,630.00,245.00,630.00,315.00,598.00,315.00
595.00,245.00,628.00,245.00,628.00,314.00,595.00,314.00
591.00,245.00,623.00,245.00,623.00,313.00,591.00,313.00
589.00,245.00,621.00,245.00,621.00,313.00,589.00,313.00
586.00,246.00,617.00,246.00,617.00,313.00,586.00,313.00
583.00,246.00,615.00,246.00,615.00,314.00,583.00,314.00
579.00,246.00,611.00,246.00,611.00,314.00,579.00,314.00
576.00,247.00,608.00,247.00,608.00,315.00,576.00,315.00
571.00,247.00,603.00,247.00,603.00,314.00,571.00,314.00
567.00,247.00,599.00,247.00,599.00,315.00,567.00,315.00
564.00,248.00,596.00,248.00,596.00,317.00,564.00,317.00
560.00,248.00,593.00,248.00,593.00,316.00,560.00,316.00
557.00,248.00,589.00,248.00,589.00,317.00,557.00,317.00
554.00,248.00,586.00,248.00,586.00,317.00,554.00,317.00
549.00,248.00,582.00,248.00,582.00,316.00,549.00,316.00
546.00,248.00,578.00,248.00,578.00,315.00,546.00,315.00
543.00,248.00,575.00,248.00,575.00,315.00,543.00,315.00
542.00,248.00,574.00,248.00,574.00,315.00,542.00,315.00
540.00,248.00,571.00,248.00,571.00,314.00,540.00,314.00
539.00,248.00,570.00,248.00,570.00,314.00,539.00,314.00
538.00,248.00,569.00,248.00,569.00,313.00,538.00,313.00
536.00,248.00,567.00,248.00,567.00,314.00,536.00,314.00
534.00,249.00,565.00,249.00,565.00,315.00,534.00,315.00
533.00,248.00,564.00,248.00,564.00,314.00,533.00,314.00
533.00,249.00,565.00,249.00,565.00,316.00,533.00,316.00
534.00,250.00,565.00,250.00,565.00,316.00,534.00,316.00
532.00,248.00,563.00,248.00,563.00,316.00,532.00,316.00
532.00,249.00,563.00,249.00,563.00,316.00,532.00,316.00
530.00,249.00,562.00,249.00,562.00,316.00,530.00,316.00
531.00,248.00,563.00,248.00,563.00,315.00,531.00,315.00
530.00,247.00,562.00,247.00,562.00,315.00,530.00,315.00
530.00,246.00,562.00,246.00,562.00,313.00,530.00,313.00
529.00,246.00,561.00,246.00,561.00,314.00,529.00,314.00
528.00,247.00,560.00,247.00,560.00,314.00,528.00,314.00
527.00,246.00,558.00,246.00,558.00,312.00,527.00,312.00
527.00,247.00,558.00,247.00,558.00,313.00,527.00,313.00
526.00,246.00,557.00,246.00,557.00,311.00,526.00,311.00
526.00,244.00,557.00,244.00,557.00,310.00,526.00,310.00
526.00,244.00,557.00,244.00,557.00,309.00,526.00,309.00
527.00,243.00,558.00,243.00,558.00,308.00,527.00,308.00
527.00,243.00,558.00,243.00,558.00,308.00,527.00,308.00
528.00,243.00,558.00,243.00,558.00,308.00,528.00,308.00
528.00,243.00,559.00,243.00,559.00,308.00,528.00,308.00
529.00,244.00,560.00,244.00,560.00,309.00,529.00,309.00
529.00,244.00,559.00,244.00,559.00,308.00,529.00,308.00
531.00,245.00,561.00,245.00,561.00,309.00,531.00,309.00
533.00,246.00,563.00,246.00,563.00,310.00,533.00,310.00
536.00,247.00,566.00,247.00,566.00,310.00,536.00,310.00
538.00,247.00,567.00,247.00,567.00,311.00,538.00,311.00
538.00,247.00,568.00,247.00,568.00,311.00,538.00,311.00
540.00,247.00,569.00,247.00,569.00,309.00,540.00,309.00
542.00,247.00,572.00,247.00,572.00,309.00,542.00,309.00
545.00,246.00,574.00,246.00,574.00,309.00,545.00,309.00
548.00,246.00,577.00,246.00,577.00,308.00,548.00,308.00
550.00,247.00,579.00,247.00,579.00,308.00,550.00,308.00
552.00,246.00,581.00,246.00,581.00,308.00,552.00,308.00
554.00,247.00,583.00,247.00,583.00,308.00,554.00,308.00
557.00,248.00,586.00,248.00,586.00,308.00,557.00,308.00
559.00,247.00,587.00,247.00,587.00,307.00,559.00,307.00
562.00,246.00,590.00,246.00,590.00,306.00,562.00,306.00
565.00,247.00,593.00,247.00,593.00,307.00,565.00,307.00
567.00,247.00,595.00,247.00,595.00,307.00,567.00,307.00
573.00,246.00,601.00,246.00,601.00,307.00,573.00,307.00
573.00,246.00,601.00,246.00,601.00,306.00,573.00,306.00
574.00,247.00,602.00,247.00,602.00,307.00,574.00,307.00
576.00,246.00,604.00,246.00,604.00,307.00,576.00,307.00
578.00,245.00,606.00,245.00,606.00,305.00,578.00,305.00
580.00,245.00,608.00,245.00,608.00,306.00,580.00,306.00
581.00,246.00,609.00,246.00,609.00,306.00,581.00,306.00
581.00,246.00,610.00,246.00,610.00,307.00,581.00,307.00
582.00,246.00,611.00,246.00,611.00,307.00,582.00,307.00
584.00,246.00,613.00,246.00,613.00,308.00,584.00,308.00
584.00,246.00,613.00,246.00,613.00,308.00,584.00,308.00
586.00,247.00,615.00,247.00,615.00,309.00,586.00,309.00
587.00,247.00,616.00,247.00,616.00,308.00,587.00,308.00
588.00,248.00,617.00,248.00,617.00,308.00,588.00,308.00
591.00,248.00,619.00,248.00,619.00,308.00,591.00,308.00
592.00,247.00,620.00,247.00,620.00,307.00,592.00,307.00
593.00,247.00,621.00,247.00,621.00,306.00,593.00,306.00
593.00,245.00,621.00,245.00,621.00,305.00,593.00,305.00
592.00,246.00,620.00,246.00,620.00,306.00,592.00,306.00
590.00,245.00,618.00,245.00,618.00,305.00,590.00,305.00
587.00,245.00,615.00,245.00,615.00,304.00,587.00,304.00
580.00,244.00,608.00,244.00,608.00,303.00,580.00,303.00
575.00,244.00,603.00,244.00,603.00,303.00,575.00,303.00
568.00,241.00,596.00,241.00,596.00,301.00,568.00,301.00
564.00,241.00,592.00,241.00,592.00,301.00,564.00,301.00
559.00,240.00,587.00,240.00,587.00,299.00,559.00,299.00
567.00,239.00,595.00,239.00,595.00,298.00,567.00,298.00
560.00,238.00,588.00,238.00,588.00,298.00,560.00,298.00
552.00,238.00,580.00,238.00,580.00,298.00,552.00,298.00
543.00,238.00,572.00,238.00,572.00,298.00,543.00,298.00
535.00,237.00,563.00,237.00,563.00,297.00,535.00,297.00
527.00,235.00,556.00,235.00,556.00,296.00,527.00,296.00
520.00,235.00,548.00,235.00,548.00,296.00,520.00,296.00
513.00,235.00,542.00,235.00,542.00,296.00,513.00,296.00
504.00,234.00,533.00,234.00,533.00,296.00,504.00,296.00
495.00,234.00,524.00,234.00,524.00,296.00,495.00,296.00
486.00,235.00,515.00,235.00,515.00,297.00,486.00,297.00
475.00,236.00,504.00,236.00,504.00,298.00,475.00,298.00
462.00,240.00,491.00,240.00,491.00,302.00,462.00,302.00
453.00,243.00,482.00,243.00,482.00,305.00,453.00,305.00
439.00,244.00,468.00,244.00,468.00,305.00,439.00,305.00
423.00,246.00,452.00,246.00,452.00,307.00,423.00,307.00
414.00,245.00,442.00,245.00,442.00,306.00,414.00,306.00
400.00,245.00,429.00,245.00,429.00,307.00,400.00,307.00
385.00,245.00,415.00,245.00,415.00,307.00,385.00,307.00
370.00,247.00,399.00,247.00,399.00,309.00,370.00,309.00
351.00,247.00,380.00,247.00,380.00,310.00,351.00,310.00
331.00,249.00,361.00,249.00,361.00,312.00,331.00,312.00
311.00,250.00,340.00,250.00,340.00,313.00,311.00,313.00
289.00,251.00,318.00,251.00,318.00,314.00,289.00,314.00
269.00,251.00,299.00,251.00,299.00,315.00,269.00,315.00
252.00,252.00,282.00,252.00,282.00,316.00,252.00,316.00
232.00,253.00,262.00,253.00,262.00,316.00,232.00,316.00
214.00,254.00,244.00,254.00,244.00,318.00,214.00,318.00
194.00,255.00,224.00,255.00,224.00,318.00,194.00,318.00
176.00,255.00,206.00,255.00,206.00,318.00,176.00,318.00
161.00,255.00,191.00,255.00,191.00,319.00,161.00,319.00
150.00,255.00,180.00,255.00,180.00,319.00,150.00,319.00
136.00,256.00,166.00,256.00,166.00,321.00,136.00,321.00
124.00,258.00,154.00,258.00,154.00,323.00,124.00,323.00
108.00,259.00,139.00,259.00,139.00,324.00,108.00,324.00
96.00,260.00,127.00,260.00,127.00,325.00,96.00,325.00
89.00,260.00,120.00,260.00,120.00,325.00,89.00,325.00
85.00,261.00,116.00,261.00,116.00,326.00,85.00,326.00
84.00,262.00,115.00,262.00,115.00,328.00,84.00,328.00
84.00,262.00,115.00,262.00,115.00,328.00,84.00,328.00
85.00,263.00,116.00,263.00,116.00,329.00,85.00,329.00
86.00,263.00,118.00,263.00,118.00,331.00,86.00,331.00
91.00,264.00,123.00,264.00,123.00,332.00,91.00,332.00
93.00,264.00,126.00,264.00,126.00,332.00,93.00,332.00
98.00,266.00,131.00,266.00,131.00,335.00,98.00,335.00
101.00,269.00,134.00,269.00,134.00,338.00,101.00,338.00
102.00,271.00,135.00,271.00,135.00,341.00,102.00,341.00
101.00,272.00,133.00,272.00,133.00,341.00,101.00,341.00
