1
398.00,188.00,427.00,188.00,427.00,217.00,398.00,217.00
398.00,188.00,427.00,188.00,427.00,217.00,398.00,217.00
399.00,188.00,429.00,188.00,429.00,218.00,399.00,218.00
399.00,188.00,429.00,188.00,429.00,218.00,399.00,218.00
400.00,188.00,429.00,188.00,429.00,217.00,400.00,217.00
400.00,188.00,430.00,188.00,430.00,217.00,400.00,217.00
400.00,187.00,429.00,187.00,429.00,216.00,400.00,216.00
401.00,188.00,430.00,188.00,430.00,217.00,401.00,217.00
401.00,188.00,430.00,188.00,430.00,217.00,401.00,217.00
400.00,187.00,430.00,187.00,430.00,216.00,400.00,216.00
401.00,187.00,430.00,187.00,430.00,216.00,401.00,216.00
400.00,186.00,429.00,186.00,429.00,215.00,400.00,215.00
401.00,187.00,430.00,187.00,430.00,216.00,401.00,216.00
401.00,187.00,429.00,187.00,429.00,216.00,401.00,216.00
401.00,187.00,430.00,187.00,430.00,216.00,401.00,216.00
401.00,187.00,429.00,187.00,429.00,216.00,401.00,216.00
400.00,187.00,429.00,187.00,429.00,216.00,400.00,216.00
401.00,187.00,429.00,187.00,429.00,216.00,401.00,216.00
400.00,186.00,429.00,186.00,429.00,215.00,400.00,215.00
400.00,186.00,428.00,186.00,428.00,214.00,400.00,214.00
400.00,186.00,429.00,186.00,429.00,215.00,400.00,215.00
399.00,185.00,428.00,185.00,428.00,215.00,399.00,215.00
398.00,185.00,427.00,185.00,427.00,214.00,398.00,214.00
398.00,185.00,428.00,185.00,428.00,215.00,398.00,215.00
398.00,186.00,427.00,186.00,427.00,215.00,398.00,215.00
398.00,185.00,427.00,185.00,427.00,215.00,398.00,215.00
398.00,186.00,428.00,186.00,428.00,215.00,398.00,215.00
398.00,184.00,428.00,184.00,428.00,214.00,398.00,214.00
398.00,184.00,428.00,184.00,428.00,214.00,398.00,214.00
398.00,184.00,428.00,184.00,428.00,213.00,398.00,213.00
398.00,183.00,428.00,183.00,428.00,212.00,398.00,212.00
399.00,183.00,429.00,183.00,429.00,213.00,399.00,213.00
398.00,182.00,428.00,182.00,428.00,212.00,398.00,212.00
399.00,184.00,428.00,184.00,428.00,214.00,399.00,214.00
398.00,184.00,427.00,184.00,427.00,213.00,398.00,213.00
