1
188.00,352.00,240.00,352.00,240.00,457.00,188.00,457.00
195.00,355.00,246.00,355.00,246.00,458.00,195.00,458.00
204.00,357.00,256.00,357.00,256.00,462.00,204.00,462.00
214.00,359.00,265.00,359.00,265.00,463.00,214.00,463.00
222.00,360.00,276.00,360.00,276.00,467.00,222.00,467.00
232.00,363.00,285.00,363.00,285.00,469.00,232.00,469.00
245.00,363.00,297.00,363.00,297.00,468.00,245.00,468.00
256.00,361.00,309.00,361.00,309.00,468.00,256.00,468.00
267.00,359.00,321.00,359.00,321.00,469.00,267.00,469.00
280.00,365.00,336.00,365.00,336.00,478.00,280.00,478.00
293.00,363.00,352.00,363.00,352.00,482.00,293.00,482.00
306.00,361.00,367.00,361.00,367.00,484.00,306.00,484.00
321.00,361.00,383.00,361.00,383.00,488.00,321.00,488.00
336.00,359.00,400.00,359.00,400.00,489.00,336.00,489.00
353.00,361.00,419.00,361.00,419.00,493.00,353.00,493.00
370.00,363.00,436.00,363.00,436.00,497.00,370.00,497.00
384.00,363.00,451.00,363.00,451.00,499.00,384.00,499.00
402.00,365.00,470.00,365.00,470.00,503.00,402.00,503.00
411.00,372.00,478.00,372.00,478.00,508.00,411.00,508.00
416.00,370.00,484.00,370.00,484.00,507.00,416.00,507.00
429.00,362.00,498.00,362.00,498.00,503.00,429.00,503.00
462.00,373.00,531.00,373.00,531.00,513.00,462.00,513.00
454.00,373.00,523.00,373.00,523.00,513.00,454.00,513.00
467.00,356.00,535.00,356.00,535.00,494.00,467.00,494.00
482.00,353.00,551.00,353.00,551.00,491.00,482.00,491.00
511.00,362.00,579.00,362.00,579.00,498.00,511.00,498.00
519.00,393.00,586.00,393.00,586.00,528.00,519.00,528.00
525.00,395.00,592.00,395.00,592.00,529.00,525.00,529.00
521.00,403.00,586.00,403.00,586.00,534.00,521.00,534.00
514.00,394.00,580.00,394.00,580.00,527.00,514.00,527.00
521.00,433.00,587.00,433.00,587.00,566.00,521.00,566.00
524.00,413.00,590.00,413.00,590.00,545.00,524.00,545.00
500.00,379.00,566.00,379.00,566.00,511.00,500.00,511.00
490.00,381.00,555.00,381.00,555.00,512.00,490.00,512.00
449.00,381.00,513.00,381.00,513.00,511.00,449.00,511.00
422.00,387.00,484.00,387.00,484.00,513.00,422.00,513.00
394.00,389.00,454.00,389.00,454.00,511.00,394.00,511.00
369.00,395.00,429.00,395.00,429.00,515.00,369.00,515.00
351.00,400.00,410.00,400.00,410.00,519.00,351.00,519.00
341.00,405.00,401.00,405.00,401.00,526.00,341.00,526.00
318.00,414.00,378.00,414.00,378.00,535.00,318.00,535.00
292.00,424.00,351.00,424.00,351.00,545.00,292.00,545.00
259.00,435.00,320.00,435.00,320.00,556.00,259.00,556.00
