1
510.00,200.00,563.00,200.00,563.00,229.00,510.00,229.00
504.00,200.00,558.00,200.00,558.00,229.00,504.00,229.00
485.00,203.00,539.00,203.00,539.00,232.00,485.00,232.00
481.00,203.00,533.00,203.00,533.00,230.00,481.00,230.00
466.00,202.00,517.00,202.00,517.00,230.00,466.00,230.00
452.00,200.00,504.00,200.00,504.00,227.00,452.00,227.00
438.00,204.00,490.00,204.00,490.00,231.00,438.00,231.00
429.00,196.00,480.00,196.00,480.00,223.00,429.00,223.00
416.00,197.00,467.00,197.00,467.00,224.00,416.00,224.00
403.00,197.00,453.00,197.00,453.00,224.00,403.00,224.00
379.00,182.00,429.00,182.00,429.00,209.00,379.00,209.00
370.00,183.00,419.00,183.00,419.00,209.00,370.00,209.00
353.00,175.00,402.00,175.00,402.00,201.00,353.00,201.00
346.00,169.00,395.00,169.00,395.00,195.00,346.00,195.00
330.00,164.00,379.00,164.00,379.00,190.00,330.00,190.00
327.00,178.00,375.00,178.00,375.00,203.00,327.00,203.00
321.00,178.00,369.00,178.00,369.00,204.00,321.00,204.00
315.00,182.00,362.00,182.00,362.00,208.00,315.00,208.00
328.00,175.00,376.00,175.00,376.00,201.00,328.00,201.00
308.00,170.00,356.00,170.00,356.00,196.00,308.00,196.00
292.00,169.00,341.00,169.00,341.00,195.00,292.00,195.00
273.00,168.00,322.00,168.00,322.00,194.00,273.00,194.00
263.00,160.00,311.00,160.00,311.00,185.00,263.00,185.00
245.00,155.00,294.00,155.00,294.00,182.00,245.00,182.00
229.00,160.00,278.00,160.00,278.00,186.00,229.00,186.00
230.00,183.00,279.00,183.00,279.00,209.00,230.00,209.00
223.00,152.00,272.00,152.00,272.00,179.00,223.00,179.00
202.00,159.00,251.00,159.00,251.00,185.00,202.00,185.00
195.00,158.00,244.00,158.00,244.00,184.00,195.00,184.00
182.00,160.00,231.00,160.00,231.00,186.00,182.00,186.00
169.00,160.00,218.00,160.00,218.00,186.00,169.00,186.00
172.00,146.00,221.00,146.00,221.00,172.00,172.00,172.00
169.00,153.00,218.00,153.00,218.00,179.00,169.00,179.00
151.00,160.00,199.00,160.00,199.00,186.00,151.00,186.00
147.00,161.00,195.00,161.00,195.00,187.00,147.00,187.00
136.00,166.00,183.00,166.00,183.00,192.00,136.00,192.00
125.00,145.00,172.00,145.00,172.00,170.00,125.00,170.00
142.00,143.00,188.00,143.00,188.00,168.00,142.00,168.00
125.00,145.00,172.00,145.00,172.00,171.00,125.00,171.00
123.00,141.00,170.00,141.00,170.00,166.00,123.00,166.00
109.00,162.00,156.00,162.00,156.00,187.00,109.00,187.00
108.00,164.00,155.00,164.00,155.00,189.00,108.00,189.00
112.00,163.00,159.00,163.00,159.00,188.00,112.00,188.00
114.00,163.00,161.00,163.00,161.00,188.00,114.00,188.00
119.00,133.00,166.00,133.00,166.00,159.00,119.00,159.00
124.00,142.00,171.00,142.00,171.00,168.00,124.00,168.00
124.00,141.00,171.00,141.00,171.00,167.00,124.00,167.00
101.00,145.00,150.00,145.00,150.00,171.00,101.00,171.00
106.00,144.00,156.00,144.00,156.00,171.00,106.00,171.00
109.00,147.00,159.00,147.00,159.00,174.00,109.00,174.00
