1
172.00,24.00,197.00,24.00,197.00,85.00,172.00,85.00
173.00,24.00,198.00,24.00,198.00,84.00,173.00,84.00
175.00,21.00,201.00,21.00,201.00,82.00,175.00,82.00
178.00,17.00,204.00,17.00,204.00,80.00,178.00,80.00
175.00,18.00,200.00,18.00,200.00,80.00,175.00,80.00
174.00,18.00,200.00,18.00,200.00,81.00,174.00,81.00
169.00,19.00,196.00,19.00,196.00,83.00,169.00,83.00
166.00,21.00,192.00,21.00,192.00,85.00,166.00,85.00
162.00,21.00,190.00,21.00,190.00,86.00,162.00,86.00
160.00,21.00,187.00,21.00,187.00,86.00,160.00,86.00
157.00,20.00,185.00,20.00,185.00,85.00,157.00,85.00
155.00,19.00,183.00,19.00,183.00,86.00,155.00,86.00
153.00,19.00,182.00,19.00,182.00,87.00,153.00,87.00
152.00,21.00,181.00,21.00,181.00,89.00,152.00,89.00
153.00,24.00,182.00,24.00,182.00,92.00,153.00,92.00
156.00,27.00,184.00,27.00,184.00,95.00,156.00,95.00
157.00,26.00,186.00,26.00,186.00,96.00,157.00,96.00
157.00,26.00,187.00,26.00,187.00,99.00,157.00,99.00
156.00,27.00,187.00,27.00,187.00,101.00,156.00,101.00
155.00,28.00,186.00,28.00,186.00,102.00,155.00,102.00
153.00,30.00,185.00,30.00,185.00,105.00,153.00,105.00
149.00,33.00,181.00,33.00,181.00,109.00,149.00,109.00
144.00,36.00,176.00,36.00,176.00,112.00,144.00,112.00
138.00,39.00,171.00,39.00,171.00,117.00,138.00,117.00
131.00,41.00,163.00,41.00,163.00,119.00,131.00,119.00
130.00,42.00,164.00,42.00,164.00,121.00,130.00,121.00
133.00,44.00,167.00,44.00,167.00,124.00,133.00,124.00
137.00,48.00,170.00,48.00,170.00,128.00,137.00,128.00
139.00,52.00,172.00,52.00,172.00,130.00,139.00,130.00
145.00,60.00,177.00,60.00,177.00,137.00,145.00,137.00
151.00,66.00,183.00,66.00,183.00,142.00,151.00,142.00
