1
240.506119,169.414307,117.440163,112.534103
233.459702,178.417038,117.440163,112.534103
217.018082,194.171814,117.440163,112.534103
209.971680,207.675903,117.440163,112.534103
214.669281,203.174545,117.440163,112.534103
215.537064,195.136398,115.704590,110.871040
209.971680,194.304855,117.440163,112.534103
187.634552,204.883072,119.201759,114.222122
143.184219,241.125748,120.989792,115.935448
184.606827,255.689056,119.201759,114.222122
241.787918,217.733047,120.989792,115.935448
223.609650,204.883072,119.201759,114.222122
215.095230,201.225708,117.440163,112.534103
204.392563,199.839813,115.704590,110.871040
189.431961,205.760330,117.440163,112.534103
190.299744,215.461548,115.704590,110.871040
201.175980,207.877975,117.440163,112.534103
214.599380,179.620651,119.201759,114.222122
212.215347,147.638458,119.201759,114.222122
196.654526,139.479736,117.440163,112.534103
200.541794,156.911270,119.201759,114.222122
226.265533,183.879120,120.989792,115.935448
252.883286,218.659744,120.989792,115.935448
268.081512,237.791962,119.201759,114.222122
253.777298,240.076401,119.201759,114.222122
239.473099,244.645279,119.201759,114.222122
234.705017,246.929718,119.201759,114.222122
227.552917,237.791962,119.201759,114.222122
223.736115,222.881180,117.440163,112.534103
221.387314,213.878464,117.440163,112.534103
227.658615,206.181122,119.201759,114.222122
238.863586,191.412201,120.989792,115.935448
236.443787,170.543823,120.989792,115.935448
223.033585,150.840500,119.201759,114.222122
217.299973,129.115463,120.989792,115.935448
225.346100,118.549911,119.201759,114.222122
242.668518,126.145966,117.440163,112.534103
249.714935,128.396652,117.440163,112.534103
252.063736,137.399384,117.440163,112.534103
260.719086,168.537567,119.201759,114.222122
264.664642,207.098953,120.989792,115.935448
270.326752,228.515594,119.201759,114.222122
273.556335,233.860977,117.440163,112.534103
267.907471,230.732513,119.201759,114.222122
261.741852,218.072433,117.440163,112.534103
260.861053,208.090652,119.201759,114.222122
262.386841,191.003036,120.989792,115.935448
262.386841,160.859818,120.989792,115.935448
265.664886,157.147598,119.201759,114.222122
268.048920,175.423126,119.201759,114.222122
264.232117,180.768509,117.440163,112.534103
261.883331,178.517822,117.440163,112.534103
263.386566,177.673813,119.201759,114.222122
271.313751,183.019180,117.440163,112.534103
279.969116,191.312943,119.201759,114.222122
275.201019,205.019608,119.201759,114.222122
252.528854,208.800354,120.989792,115.935448
220.046371,207.372574,119.201759,114.222122
197.374207,204.197205,120.989792,115.935448
200.652252,202.769424,119.201759,114.222122
223.956192,204.231476,120.989792,115.935448
257.434082,205.715439,122.804634,117.674484
296.731567,208.068939,122.804634,117.674484
326.676514,213.575867,120.989792,115.935448
325.186493,216.716980,119.201759,114.222122
309.773712,204.266769,120.989792,115.935448
287.995544,185.717087,120.989792,115.935448
258.958008,162.529999,120.989792,115.935448
238.395706,154.248901,119.201759,114.222122
237.501694,164.985779,120.989792,115.935448
244.761078,178.898026,120.989792,115.935448
248.765839,192.149460,122.804634,117.674484
264.192047,206.931229,120.989792,115.935448
291.310425,219.210098,119.201759,114.222122
305.614655,228.347870,119.201759,114.222122
302.300842,236.766037,120.989792,115.935448
293.658722,246.760483,119.201759,114.222122
281.738525,242.191589,119.201759,114.222122
256.646576,232.060089,120.989792,115.935448
226.548111,223.778992,119.201759,114.222122
209.859879,226.063431,119.201759,114.222122
208.391876,231.408798,117.440163,112.534103
217.047211,225.995911,119.201759,114.222122
233.091766,204.270859,120.989792,115.935448
246.920898,175.159470,122.804634,117.674484
261.657440,146.917603,122.804634,117.674484
288.158691,136.479874,124.646706,119.439598
313.640656,139.715912,122.804634,117.674484
321.008942,149.129868,122.804634,117.674484
321.008942,163.250809,122.804634,117.674484
309.817383,175.713867,120.989792,115.935448
288.039215,187.307419,120.989792,115.935448
263.841248,203.538376,120.989792,115.935448
244.482895,219.769348,120.989792,115.935448
231.072693,222.910446,119.201759,114.222122
218.079697,210.460236,120.989792,115.935448
208.400528,201.185410,120.989792,115.935448
202.142426,199.757629,119.201759,114.222122
208.507797,189.626129,120.989792,115.935448
227.866165,171.076462,120.989792,115.935448
243.064392,162.795349,119.201759,114.222122
256.689148,166.576111,120.989792,115.935448
270.518280,182.181015,122.804634,117.674484
290.167023,205.715912,122.804634,117.674484
300.753632,218.178970,120.989792,115.935448
288.654663,201.948013,120.989792,115.935448
254.777512,188.035751,120.989792,115.935448
211.221191,190.354462,120.989792,115.935448
173.472382,203.605881,122.804634,117.674484
159.861023,225.343781,120.989792,115.935448
159.861023,232.299911,120.989792,115.935448
173.690155,212.602478,122.804634,117.674484
195.794998,184.360596,122.804634,117.674484
220.900375,168.999161,120.989792,115.935448
230.579559,171.317871,120.989792,115.935448
225.739960,187.548828,120.989792,115.935448
220.900375,201.461075,120.989792,115.935448
217.536865,198.238083,122.804634,117.674484
225.703674,189.832748,120.989792,115.935448
235.382858,192.151459,120.989792,115.935448
232.019333,200.695908,122.804634,117.674484
220.827774,213.158966,120.989792,115.935448
203.889206,217.796387,120.989792,115.935448
199.049622,203.884125,120.989792,115.935448
196.629822,187.653168,120.989792,115.935448
192.755768,186.225388,119.201759,114.222122
194.281555,199.280975,120.989792,115.935448
203.198502,221.946365,122.804634,117.674484
203.198502,245.481262,122.804634,117.674484
195.830215,243.127762,122.804634,117.674484
194.909180,215.968491,124.646706,119.439598
197.402115,194.469376,124.646706,119.439598
188.498779,176.524017,122.804634,117.674484
170.047836,170.437393,120.989792,115.935448
160.368652,179.712234,120.989792,115.935448
166.829514,190.610168,122.804634,117.674484
179.109970,197.670639,122.804634,117.674484
199.375763,198.540146,120.989792,115.935448
220.573181,204.731110,122.804634,117.674484
245.678558,217.194168,120.989792,115.935448
269.332062,230.445587,122.804634,117.674484
291.436890,237.506058,122.804634,117.674484
280.245331,233.738159,120.989792,115.935448
246.368195,222.144608,120.989792,115.935448
201.251099,214.214630,122.804634,117.674484
168.281387,210.446732,120.989792,115.935448
135.444763,216.637680,122.804634,117.674484
105.971649,218.991165,122.804634,117.674484
112.529411,206.164642,124.646706,119.439598
154.610138,193.145737,126.516403,121.231194
207.747025,185.871857,126.516403,121.231194
223.639481,179.601288,124.646706,119.439598
224.560516,182.837326,122.804634,117.674484
232.727325,192.981674,120.989792,115.935448
236.732101,203.879608,122.804634,117.674484
224.451630,210.940079,122.804634,117.674484
193.615387,212.446320,124.646706,119.439598
167.519409,215.682358,122.804634,117.674484
172.431580,218.035858,122.804634,117.674484
203.918701,212.375717,124.646706,119.439598
253.777374,207.598129,124.646706,119.439598
271.891052,208.480682,122.804634,117.674484
265.539093,209.350204,120.989792,115.935448
255.859909,200.075363,120.989792,115.935448
248.600525,193.119232,120.989792,115.935448
243.760941,186.163116,120.989792,115.935448
248.600525,181.525696,120.989792,115.935448
263.119293,186.163116,120.989792,115.935448
269.580170,194.707550,122.804634,117.674484
259.755798,197.061050,122.804634,117.674484
236.398346,200.956070,124.646706,119.439598
205.390167,218.313049,122.804634,117.674484
183.285339,237.140976,122.804634,117.674484
171.004883,241.847946,122.804634,117.674484
175.069702,238.576599,124.646706,119.439598
198.095581,232.398697,122.804634,117.674484
206.262390,230.949493,120.989792,115.935448
188.162323,225.373001,122.804634,117.674484
172.131165,223.923813,120.989792,115.935448
169.711380,216.967682,120.989792,115.935448
188.452698,211.391190,122.804634,117.674484
227.418610,205.731049,124.646706,119.439598
272.549316,194.846161,122.804634,117.674484
272.549316,187.785690,122.804634,117.674484
241.713058,184.514343,124.646706,119.439598
206.811981,174.959167,124.646706,119.439598
191.854385,172.570374,124.646706,119.439598
175.582764,178.159912,122.804634,117.674484
163.302307,180.513397,122.804634,117.674484
168.214493,182.866898,122.804634,117.674484
195.231506,185.220383,122.804634,117.674484
251.647964,189.115402,124.646706,119.439598
289.410370,185.290985,122.804634,117.674484
286.954285,185.290985,122.804634,117.674484
269.761627,187.644470,122.804634,117.674484
248.897141,191.539505,124.646706,119.439598
228.953659,198.705872,124.646706,119.439598
204.024323,205.872253,124.646706,119.439598
169.123245,196.317093,124.646706,119.439598
140.571167,180.725220,122.804634,117.674484
138.115067,178.371735,122.804634,117.674484
154.644577,179.877960,124.646706,119.439598
182.582626,185.467499,122.804634,117.674484
190.749435,190.974426,120.989792,115.935448
188.329651,184.018311,120.989792,115.935448
192.334412,171.381348,122.804634,117.674484
202.921021,165.294724,120.989792,115.935448
212.600204,165.294724,120.989792,115.935448
211.692780,173.839172,122.804634,117.674484
204.324493,183.253128,122.804634,117.674484
196.956223,199.727554,122.804634,117.674484
209.962616,221.465454,120.989792,115.935448
218.879562,241.777344,122.804634,117.674484
207.688019,244.965576,120.989792,115.935448
188.329651,233.372025,120.989792,115.935448
177.597855,204.260635,122.804634,117.674484
176.676819,167.546204,124.646706,119.439598
184.966125,151.954330,122.804634,117.674484
200.392334,152.823837,120.989792,115.935448
214.911102,164.417389,120.989792,115.935448
233.652420,177.668808,122.804634,117.674484
239.399429,180.857040,120.989792,115.935448
229.720245,180.857040,120.989792,115.935448
210.361893,187.813156,120.989792,115.935448
187.349625,194.004120,122.804634,117.674484
182.437439,203.418076,122.804634,117.674484
185.764664,211.243713,120.989792,115.935448
183.344864,201.968887,120.989792,115.935448
182.437439,177.564468,122.804634,117.674484
195.443848,159.884308,120.989792,115.935448
226.465622,154.307816,122.804634,117.674484
263.669983,162.133469,120.989792,115.935448
290.788391,181.265671,119.201759,114.222122
297.153748,201.277374,120.989792,115.935448
291.334167,212.175308,122.804634,117.674484
294.661377,217.682251,120.989792,115.935448
297.939423,213.970032,119.201759,114.222122
287.366211,217.750778,120.989792,115.935448
259.441772,219.234756,122.804634,117.674484
236.151245,222.422974,120.989792,115.935448
228.891861,229.379105,120.989792,115.935448
217.865692,234.804657,119.201759,114.222122
