1
326.366394,27.540300,41.615002,41.615002
334.053894,27.027800,41.000000,41.000000
335.972626,20.059820,40.394089,40.394089
338.129669,15.656864,41.000000,41.000000
342.472015,15.959820,40.394089,40.394089
345.158325,21.829897,39.797131,39.797131
352.510010,29.181583,39.208996,39.208996
357.787567,38.438828,39.797131,39.797131
363.570892,48.927235,39.208996,39.208996
363.570892,56.769035,39.208996,39.208996
368.496155,64.012077,38.629555,38.629555
368.496155,64.784668,38.629555,38.629555
358.796265,60.574043,39.208996,39.208996
354.450439,51.592674,38.629555,38.629555
347.124146,44.266380,38.058674,38.058674
338.406281,36.298431,37.496231,37.496231
331.274506,32.211342,38.058674,38.058674
324.035736,24.972582,38.629555,38.629555
320.945374,21.109627,38.629555,38.629555
320.172791,20.337034,38.629555,38.629555
319.697052,22.905994,38.058674,38.058674
321.729370,25.710920,38.629555,38.629555
328.497284,30.910458,39.208996,39.208996
329.795105,33.800159,39.797131,39.797131
330.304504,35.117447,40.394089,40.394089
333.281525,37.274490,41.000000,41.000000
333.806335,32.805489,41.615002,41.615002
335.753845,28.192989,41.000000,41.000000
337.393829,24.092991,41.000000,41.000000
343.953827,23.272989,41.000000,41.000000
352.801636,25.462391,41.615002,41.615002
366.950745,33.785389,41.615002,41.615002
381.099854,48.766788,41.615002,41.615002
391.087433,68.741989,41.615002,41.615002
394.674927,87.089493,41.000000,41.000000
399.361237,102.595688,41.615002,41.615002
399.668732,111.923187,41.000000,41.000000
403.522736,118.274094,41.615002,41.615002
397.270233,148.101593,41.000000,41.000000
397.795044,168.601593,41.615002,41.615002
408.762543,156.609085,41.000000,41.000000
413.682526,154.149094,41.000000,41.000000
407.548950,155.506195,41.615002,41.615002
405.052032,153.841583,41.615002,41.615002
410.045837,162.164597,41.615002,41.615002
409.213531,182.139786,41.615002,41.615002
396.729034,183.804398,41.615002,41.615002
397.856537,175.091888,41.000000,41.000000
391.722931,202.250290,41.615002,41.615002
391.410828,191.800766,42.239223,42.239223
391.722931,197.106674,41.615002,41.615002
405.039734,197.938980,41.615002,41.615002
405.872040,198.771271,41.615002,41.615002
411.698151,197.106674,41.615002,41.615002
409.545624,194.954178,41.000000,41.000000
413.888000,202.528061,40.394089,40.394089
416.311646,202.528061,40.394089,40.394089
421.748688,212.065109,41.000000,41.000000
431.428802,222.577515,41.615002,41.615002
425.203186,216.351913,42.239223,42.239223
440.320618,225.467133,42.872814,42.872814
437.388092,229.497177,43.515907,43.515907
446.778839,225.637314,44.168644,44.168644
464.380035,230.685791,44.831173,44.831173
473.144531,225.799194,45.503639,45.503639
471.879547,208.830887,46.186195,46.186195
500.598114,233.799149,46.878990,46.878990
513.569519,219.172897,47.582172,47.582172
503.553497,230.407043,48.295906,48.295906
512.995361,220.240768,49.020344,49.020344
525.914490,236.057678,48.295906,48.295906
534.836121,254.495758,47.582172,47.582172
535.787781,251.640839,47.582172,47.582172
544.124207,261.909058,48.295906,48.295906
541.801147,288.017822,49.020344,49.020344
532.504211,296.107391,48.295906,48.295906
529.200745,304.568848,49.020344,49.020344
530.181152,300.647217,49.020344,49.020344
529.813477,298.289337,49.755650,49.755650
538.024414,295.715759,49.020344,49.020344
519.744751,302.313904,49.755650,49.755650
497.563019,305.622772,49.020344,49.020344
509.516266,298.257660,48.295906,48.295906
507.193237,297.895447,49.020344,49.020344
504.252014,307.699493,49.020344,49.020344
503.648315,304.198059,48.295906,48.295906
526.815857,311.679077,49.020344,49.020344
531.041748,324.598236,48.295906,48.295906
542.444397,311.490723,49.020344,49.020344
553.228882,315.412354,49.020344,49.020344
543.931946,328.331512,48.295906,48.295906
544.550110,328.949707,49.020344,49.020344
543.569702,330.910522,49.020344,49.020344
555.522949,338.034149,48.295906,48.295906
558.734741,331.729523,47.582172,47.582172
566.586975,331.143524,46.878990,46.878990
578.606750,330.791931,47.582172,47.582172
568.590698,334.298737,48.295906,48.295906
555.483154,337.858154,49.020344,49.020344
