1
113.00,347.00,196.00,347.00,196.00,433.00,113.00,433.00
106.00,340.00,189.00,340.00,189.00,426.00,106.00,426.00
100.00,333.00,183.00,333.00,183.00,420.00,100.00,420.00
93.00,325.00,176.00,325.00,176.00,411.00,93.00,411.00
116.00,314.00,201.00,314.00,201.00,402.00,116.00,402.00
107.00,309.00,194.00,309.00,194.00,399.00,107.00,399.00
94.00,294.00,181.00,294.00,181.00,385.00,94.00,385.00
88.00,300.00,177.00,300.00,177.00,392.00,88.00,392.00
93.00,274.00,181.00,274.00,181.00,366.00,93.00,366.00
107.00,259.00,195.00,259.00,195.00,349.00,107.00,349.00
115.00,252.00,202.00,252.00,202.00,343.00,115.00,343.00
117.00,247.00,203.00,247.00,203.00,337.00,117.00,337.00
115.00,235.00,204.00,235.00,204.00,327.00,115.00,327.00
108.00,230.00,195.00,230.00,195.00,321.00,108.00,321.00
107.00,237.00,195.00,237.00,195.00,328.00,107.00,328.00
184.00,227.00,274.00,227.00,274.00,320.00,184.00,320.00
127.00,219.00,215.00,219.00,215.00,311.00,127.00,311.00
127.00,205.00,215.00,205.00,215.00,297.00,127.00,297.00
127.00,195.00,217.00,195.00,217.00,288.00,127.00,288.00
138.00,164.00,229.00,164.00,229.00,258.00,138.00,258.00
139.00,193.00,231.00,193.00,231.00,288.00,139.00,288.00
115.00,156.00,208.00,156.00,208.00,253.00,115.00,253.00
119.00,139.00,211.00,139.00,211.00,235.00,119.00,235.00
131.00,134.00,225.00,134.00,225.00,230.00,131.00,230.00
143.00,135.00,237.00,135.00,237.00,233.00,143.00,233.00
144.00,149.00,238.00,149.00,238.00,247.00,144.00,247.00
145.00,147.00,238.00,147.00,238.00,244.00,145.00,244.00
145.00,149.00,239.00,149.00,239.00,245.00,145.00,245.00
150.00,148.00,243.00,148.00,243.00,244.00,150.00,244.00
149.00,163.00,243.00,163.00,243.00,260.00,149.00,260.00
159.00,140.00,254.00,140.00,254.00,239.00,159.00,239.00
158.00,139.00,252.00,139.00,252.00,236.00,158.00,236.00
155.00,134.00,248.00,134.00,248.00,231.00,155.00,231.00
151.00,132.00,245.00,132.00,245.00,229.00,151.00,229.00
190.00,128.00,283.00,128.00,283.00,225.00,190.00,225.00
197.00,130.00,292.00,130.00,292.00,228.00,197.00,228.00
